Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
865.4062218666077	150	-27.804713422885403	-0.25491107369436455	4.289036374546988	-19.316044096347383	-56.564244702389985	19.858333333333334	1.233530389663028	252	1522030	-27.720999428714574	-0.27446330146279435
870.740357875824	151	-27.87705847818875	-0.26115543757871584	4.568814727396545	-18.66495504715983	-45.59989528116427	19.808333333333334	1.4393044230537966	252	1532110	-28.662476861261496	-0.2785949281275009
876.1312568187714	152	-28.116523102304665	-0.25074784467564226	4.425202518695659	-18.250388080587665	-57.31744071511212	19.754166666666666	1.5712201115339914	252	1542191	-28.78957344804184	-0.2913445904669614
881.4528980255127	153	-28.590550743496756	-0.26631821702826336	4.8285178242967355	-20.433767142977107	-61.4766222842922	19.877083333333335	1.1215204678124346	252	1552271	-28.710749821878846	-0.2566262711557274
886.9860351085663	154	-28.10311374405071	-0.2726637020771767	4.552632786755156	-19.6815472110602	-45.92536650811958	19.927083333333332	0.8016232446660269	252	1562351	-27.295810501523306	-0.22490938007578465
892.5614709854126	155	-28.23153108831386	-0.2576174245110996	4.574547643166736	-19.702642047267638	-47.513743922774175	19.839583333333334	1.3202334994445324	252	1572431	-27.36540509706984	-0.2282399592027036
897.9062640666962	156	-27.974963016434206	-0.25734127048784583	4.232253085453775	-19.822559565587007	-48.874107560647445	19.910416666666666	0.8721954060810507	252	1582511	-27.798185394106522	-0.2955078461576572
903.2344710826874	157	-28.080855234469098	-0.25689112124106467	4.8513479998790725	-17.529328878611096	-50.20871164002467	19.88100208768267	1.044137744972285	252	1592572	-28.169950932563363	-0.2081723495078239
908.5668890476227	158	-27.25798475031792	-0.24347232470105393	4.382543648239513	-18.62730249607953	-56.59457879507735	19.908333333333335	1.0347772170321923	252	1602652	-27.37097088671312	-0.2388775939222004
913.8906261920929	159	-27.561956251605405	-0.2505997093346323	4.778006940733851	-19.31605721643167	-62.6192554760248	19.816666666666666	1.3508227945301419	252	1612732	-28.47782085144223	-0.24827903998925174
920.3889050483704	160	-27.5724906106124	-0.2557356486641816	4.575201713152675	-18.539676774647365	-53.57475075569442	19.85	1.2376052143824647	252	1622812	-27.72523848656159	-0.26239328704175197
927.3911890983582	161	-27.242073412338883	-0.2445756967520819	4.58427217355154	-16.762135295077872	-55.98080794411675	19.7375	1.5020298765337525	252	1632892	-27.496273794144187	-0.22470329524807786
934.1744341850281	162	-27.42395337567307	-0.22278312876714831	4.613366298618917	-18.460747426627115	-59.27316389574685	19.79375	1.4234503635532922	252	1642973	-27.08208610495247	-0.2755128589787937
940.022369146347	163	-27.136985553275352	-0.22758088303687735	4.2997591358213265	-18.997088744479925	-55.30152685890352	19.866666666666667	1.128666863555801	252	1653053	-27.43033249507702	-0.24242542523195657
945.4727289676666	164	-27.103902980922257	-0.22381591105365914	4.301720195120195	-19.203349167044053	-56.057149039313664	19.668058455114824	1.767380906898518	253	1663114	-26.883572334784063	-0.19367763237926386
950.7116501331329	165	-27.19430033975666	-0.22711021898300418	4.277493973418408	-18.90843042922093	-50.253574843438116	19.704166666666666	1.775992484656271	252	1673197	-28.054461355779846	-0.17745863589509062
955.9412100315094	166	-27.03385197059308	-0.22552273856414418	4.40831336362779	-17.60389863487334	-67.49016149518721	19.864583333333332	1.120079904763743	252	1683278	-26.868728208712884	-0.21843400972565238
961.736093044281	167	-26.746267950456946	-0.2199607750493712	3.9651860831890695	-19.312295550309152	-43.1896634383354	19.80625	1.422279017691911	252	1693359	-27.47593195746576	-0.2045346487837857
966.9500370025635	168	-27.187434729312812	-0.2319281481781663	4.8791931944952	-17.37121505796222	-63.0408778190293	19.889583333333334	1.0299149607559301	252	1703439	-27.123975769556797	-0.2062399833609612
972.142242193222	169	-26.63589206155194	-0.216812932002125	4.1693640558151355	-16.18626933750354	-65.73401935708138	19.772916666666667	1.4421106613995411	252	1713520	-26.20453824611246	-0.24368696104735632
977.3389799594879	170	-26.677731541417256	-0.2022388081525488	4.585169000798348	-18.479753043666587	-59.90509239085203	19.71875	1.6627231993028786	252	1723601	-27.435443335002446	-0.2178437041430754
982.756352186203	171	-26.497833224242846	-0.21943682755133267	3.909656670435657	-18.950297761194385	-51.259476811628915	19.795833333333334	1.3006341935977062	252	1733682	-25.506470472759872	-0.21500181553936826
988.0688998699188	172	-26.80257082868396	-0.2178939106874963	4.761409586977714	-17.26985467638161	-79.17170343680603	19.785416666666666	1.4894755205738992	252	1743764	-26.913114021415264	-0.24373806775203719
993.3889989852905	173	-27.03961305763567	-0.24299530253990886	4.252575621928647	-18.506623699463887	-56.02991455078701	19.9002079002079	0.9424279468203295	252	1753844	-27.615548814719585	-0.2590607773262311
998.8390901088715	174	-27.291577270517383	-0.24679089742444546	4.539540349908293	-16.974365760552125	-50.51560896903214	19.822916666666668	1.3919021133167218	252	1763924	-26.15921762877277	-0.23115390362398358
1004.131432056427	175	-27.203625535851327	-0.25818085518690287	4.189168731879073	-18.942351363374964	-54.40758179214307	19.904166666666665	0.956982743952169	252	1774004	-27.46407602428397	-0.2674689326552609
1009.4269089698792	176	-27.259633777051064	-0.24567848434117537	4.593147560797717	-18.790371662426207	-60.598245535251095	19.902083333333334	0.9920495584338964	252	1784084	-26.52178492418874	-0.21208083712955336
1014.8378591537476	177	-27.287236239252284	-0.23874018721503482	5.852728740307852	-18.223361354242208	-106.97727554238683	19.806652806652806	1.3533808524756186	252	1794164	-27.023933053364207	-0.24486673611505458
1020.1696209907532	178	-26.446062505045496	-0.24065494491685288	3.9885390782537358	-17.258825976884296	-45.655684968008515	19.8	1.4206805880750721	252	1804245	-26.818166875775503	-0.26726706759143076
1025.36323595047	179	-26.9130526348331	-0.24417269579696962	4.346201492395271	-19.344559071089947	-47.761718871262566	19.929166666666667	0.8005098201909969	252	1814325	-26.49814172102418	-0.24994726335829162
1031.288931131363	180	-27.038182358642953	-0.2435173655290649	4.393055121641343	-18.60713145719585	-47.6710436336077	19.925	0.7628073151196177	252	1824405	-26.976754491073294	-0.23183239107211775
1037.878257036209	181	-26.72756694708731	-0.24374699925728346	4.079542761817599	-17.692981731634127	-45.275137635701526	19.852083333333333	1.235328833302651	252	1834485	-25.73175401417356	-0.20819888395995179
1044.8105640411377	182	-26.54758963000534	-0.23037862371629608	4.410324032037133	-18.922592508131068	-53.33293776568265	19.8	1.3515423288475525	252	1844565	-26.962430209548966	-0.2065341889816393
1050.5463409423828	183	-26.72918877017238	-0.23310503079322692	4.669425589080166	-18.442435005599965	-64.56041184501173	19.8	1.4696938456699065	252	1854646	-26.32742786519938	-0.2302016215712465
1055.8729810714722	184	-26.95672161808455	-0.22855677179524073	4.42417538752534	-19.000290622075944	-46.795929377495106	19.747916666666665	1.5548967789070616	252	1864726	-26.402802528255464	-0.23156374348377887
1062.164540052414	185	-26.720940357448537	-0.22939370602199993	5.2041477885771705	-18.43029772382874	-70.15553010530881	19.8125	1.3269050769867954	252	1874807	-26.774311080101654	-0.23708568924522613
1067.3948240280151	186	-26.699139554323544	-0.23770387885183775	4.71355198414001	-19.449674326938762	-66.84674545646908	19.81875	1.3564899941269997	252	1884889	-26.28441422911261	-0.2561312224168035
1072.854481935501	187	-26.908275900308254	-0.2359911914607292	4.270771820677938	-18.31095467993401	-53.004487355017595	19.820833333333333	1.2882414262172373	252	1894969	-27.269726589525728	-0.23420443323496162
1078.1106939315796	188	-27.271704149357326	-0.24174493255005464	4.720653559519188	-17.911004159292823	-57.48116289805452	19.816666666666666	1.4067298564006128	252	1905050	-27.532010447590597	-0.23936720905274847
1083.3877909183502	189	-26.85874332739956	-0.2500705439520592	4.533611838990629	-18.32606694431968	-58.090501299336495	19.7875	1.5601315382578052	252	1915131	-27.40722412264581	-0.26636160375594814
1088.6742260456085	190	-26.956517952630655	-0.23840745539760455	4.742211260347864	-18.365140702702888	-62.18669467427609	19.825	1.3096596249916743	252	1925211	-25.180089025702316	-0.24184578917479552
1094.065749168396	191	-26.565525453447094	-0.24549799363418445	4.090449321908078	-18.980260014496913	-50.27501662713623	19.897916666666667	0.9331821864221133	252	1935292	-26.582279554013187	-0.21781642792295594
1099.8503901958466	192	-26.395389248283077	-0.2414076238145446	4.0409088504875	-18.198181825791515	-45.22005182897682	19.791666666666668	1.498031115238339	252	1945372	-27.688602299299422	-0.24247253186435788
1105.249207019806	193	-26.62133547580698	-0.25002531239969294	4.214107918847967	-19.160285154696073	-47.80186939590767	19.83125	1.3333317057281733	252	1955452	-25.868832441000308	-0.2479735576303772
1110.4006750583649	194	-26.704611263243724	-0.23469551516408405	4.396654096941829	-18.056153210154047	-48.02493914314104	19.845833333333335	1.2167166085640302	252	1965533	-26.920990174752387	-0.24946859268877275
1115.7940261363983	195	-26.368929685235166	-0.22900202218057583	4.064789142108728	-18.612836711475307	-46.75735749141448	19.827083333333334	1.3483384193352779	252	1975614	-25.958758484641933	-0.23153497970239015
1121.1268560886383	196	-25.8672817909837	-0.21499936460249464	3.6836329475216503	-17.659183791092183	-49.40230213999893	19.877083333333335	1.0701907118463616	252	1985696	-26.436369876061537	-0.22712704531298686
1126.557636976242	197	-26.215442261114383	-0.2115649535269853	3.90007354266702	-17.48536295024239	-41.009891939182964	19.75625	1.6088824084334648	252	1995776	-27.530437067872175	-0.21983618851758402
1132.7647602558136	198	-26.4822074823326	-0.22085915231789674	4.549622539118541	-19.122653986950596	-51.27344929921047	19.8125	1.3253340773807436	252	2005857	-26.412755461824133	-0.24215355004572414
1138.4979221820831	199	-26.189987862519374	-0.2176123546599537	4.187817207764378	-17.202632962272837	-57.16371549499416	19.75	1.4804278660801635	252	2015938	-26.19657962062895	-0.21011922656400853
